customer_id,company_name,contact_name,email,country,indUnited Statestry,company_size,initial_plan,signup_date,acquisition_channel
CUST03101,"Thompson, Velasquez and Edwards",Keith Hall,asanchez@white.com,United States,Healthcare,Medium (11-50),Business,1/27/2022,Partner
CUST03102,Lam PLC,Christopher Robinson,james72@thompson-price.com,United States,Media,Solo,Pro,11/2/2022,Referral
CUST03103,Krueger and Sons,Joel Welch,wileyalan@weaver.com,India,Finance,Solo,Free,9/18/2022,Organic Search
CUST03104,"Banks, Thompson and Oliver",Roberto Carroll,james22@stephens.com,Canada,E-commerce,Small (2-10),Business,9/25/2022,Referral
CUST03105,Lee Ltd,Allen Goodman,claudia01@shaw-smith.info,United States,Education,Medium (11-50),Business,3/21/2024,Partner
CUST03106,Johnson-Leonard,Kim Fisher,wilsonsandra@hall.com,UAE,E-commerce,Small (2-10),Pro,4/18/2023,Direct
CUST03107,Watson and Sons,Monica Huerta,kyle32@austin.info,Germany,HR & Recruiting,Small (2-10),Pro,7/16/2022,Organic Search
CUST03108,Jordan-Adams,Steven Abbott,ronaldsalazar@stephenson-stephens.info,Other,HR & Recruiting,,Pro,11/28/2022,Partner
CUST03109,Smith PLC,Dennis Erickson,ecarey@sims.com,Canada,Consulting,Small (2-10),Pro,6/1/2022,Direct
CUST03110,Washington-Romero,Christopher Stephens,caitlin58@carter-richard.org,United States,Design,Large (51-200),Pro,3/23/2023,Referral
CUST03111,Davies Inc,Kenneth Frey,mcamacho@cole.org,Germany,Marketing,Small (2-10),Free,5/17/2022,Paid Ads
CUST03112,Gill-Jackson,Curtis Wright,ramirezdavid@stone.com,United Kingdom,E-commerce,Solo,Free,8/31/2022,Direct
CUST03113,Hayes-Frazier,Tina Harmon,christian45@carney-garza.com,Pakistan,E-commerce,Small (2-10),Business,1/25/2024,Social Media
CUST03114,Wade-Miller,Scott Lamb,coxheidi@woods-villanueva.com,United Kingdom,Marketing,Medium (11-50),Business,3/25/2022,Direct
CUST03115,Lynch and Sons,Melissa Henry,howard39@maynard.com,United Kingdom,Healthcare,Solo,Pro,3/17/2024,Referral
CUST03116,Krause-Herrera,Gina Salazar,phillipskimberly@chase.com,Canada,HR & Recruiting,Small (2-10),Business,3/16/2022,Referral
CUST03117,Rivera Ltd,Tammy Gallegos,amy62@smith-osborn.com,India,Healthcare,Medium (11-50),Free,1/22/2023,Partner
CUST03118,"Steele, Gilmore and Banks",Jennifer Adams,cchapman@gutierrez.com,United States,E-commerce,Solo,Business,2/11/2024,Paid Ads
CUST03119,Marshall-Barnes,Madeline Jones,johntrujillo@rivera.com,Brazil,Consulting,Solo,Free,6/7/2024,Referral
CUST03120,"Dixon, Watson and Jones",Jesse Olsen,istewart@montgomery.com,Singapore,Design,Medium (11-50),Business,3/20/2023,Referral
CUST03121,Wright PLC,Angela Howe,mcintoshbrandy@williams-morgan.net,United States,Legal,Solo,Pro,10/19/2023,Partner
CUST03122,Barron-Meyer,Keith Hoffman,diana21@cooper-johnson.com,Australia,HR & Recruiting,Small (2-10),Business,3/22/2022,Direct
CUST03123,Hicks Inc,Ronald Massey,bethdickerson@snow.info,India,Finance,Enterprise (200+),Business,7/20/2022,Partner
CUST03124,Brown Ltd,Sierra Smith,ryan38@duffy.org,Germany,Finance,Medium (11-50),Free,6/23/2022,Paid Ads
CUST03125,Adkins Inc,William Stewart,smithhunter@brown.biz,Netherlands,Healthcare,Large (51-200),Business,11/25/2023,Paid Ads
CUST03126,"Fisher, Hatfield and Fisher",Kristin Rojas,williamsbrandy@santiago.info,Germany,Finance,Small (2-10),Free,1/19/2024,Referral
CUST03127,"Tucker, Nguyen and Cortez",Cindy Melendez,melissa59@castillo.com,UAE,Marketing,Solo,Pro,2/19/2023,Organic Search
CUST03128,"Sandoval, Schmidt and Alexander",Sarah Compton,anndavis@aguilar.org,France,Education,Medium (11-50),Free,1/20/2024,Partner
CUST03129,Stevens-Adkins,Amanda Lee,teresablack@hernandez.com,United Kingdom,Design,Small (2-10),Pro,7/1/2023,Direct
CUST03130,Gilbert Ltd,Martha Baker,hannah87@watson.com,Canada,Design,Large (51-200),Business,7/5/2023,Referral
CUST03131,"Rivas, Lee and Patrick",Abigail Lamb,vterry@wiley-thomas.com,UAE,Education,Small (2-10),Free,11/19/2023,Direct
CUST03132,"Johnson, Jackson and Parker",Loretta Johnson,omays@carlson-larson.com,Other,Design,Small (2-10),Free,8/25/2024,Direct
CUST03133,Lawrence-Foster,Terry Fernandez,jamesgill@goodwin.info,United Kingdom,Healthcare,Large (51-200),Free,10/26/2024,Paid Ads
CUST03134,Miller-Joseph,Jessica Cherry,watsonlauren@hutchinson.net,United States,Technology,Solo,Pro,12/4/2023,Direct
CUST03135,Parker-Graham,Lisa Davis,williamsdavid@wright-walker.com,UAE,Healthcare,Enterprise (200+),Pro,11/12/2023,Referral
CUST03136,"Fleming, Gonzalez and Harris",Joanna Higgins,ngates@howe.biz,Singapore,Education,Medium (11-50),Free,1/15/2023,Direct
CUST03137,Schneider and Sons,Jamie Carlson,mikayla84@hall.biz,United Kingdom,Finance,Large (51-200),Free,2/20/2024,Referral
CUST03138,Costa Inc,Wayne Miles,ldiaz@mcbride.net,United States,Marketing,Large (51-200),Pro,10/7/2022,Social Media
CUST03139,"Castillo, Patton and Gutierrez",Manuel Wilson,uvargas@holder.biz,UAE,Healthcare,Small (2-10),Business,9/8/2022,Partner
CUST03140,Washington and Sons,James Collins,batesraymond@parks-bell.com,United States,Marketing,Large (51-200),Pro,2/5/2023,Referral
CUST03141,Jacobs Ltd,Andrew Horne,randall78@thomas.com,United States,E-commerce,Large (51-200),Pro,9/25/2023,Social Media
CUST03142,"Wiggins, Jones and Hernandez",Shelley Beck,kristincarlson@goodwin.info,United States,Technology,Enterprise (200+),Pro,4/8/2023,Partner
CUST03143,Johnson-Miller,James Pierce,wyattsandra@johnson.com,Canada,Consulting,Medium (11-50),Free,9/7/2022,Paid Ads
CUST03144,"Eaton, Crawford and Carlson",Jessica Mcclain,sgriffith@morris-wilson.com,United States,,Medium (11-50),Free,9/4/2022,Referral
CUST03145,"Thomas, Simpson and Bryant",Lydia Flores,davidhughes@rocha.com,United States,Healthcare,Small (2-10),Business,10/14/2023,Partner
CUST03146,Rollins and Sons,Rachel Brown,kevinmcdaniel@wilson.com,Canada,Healthcare,Enterprise (200+),Pro,12/27/2022,Partner
CUST03147,Campos-Holland,Joshua Carter,kcampbell@willis.com,United States,Consulting,Small (2-10),Pro,10/17/2024,Partner
CUST03148,Davidson-Brown,David Christensen,lisa59@carroll.biz,India,Design,Small (2-10),Free,2/21/2022,Paid Ads
CUST03149,Bush-Brady,Brianna Gardner,osmith@gonzales-crosby.com,Brazil,E-commerce,Small (2-10),Free,4/1/2023,Social Media
CUST03150,Valencia PLC,Adam Moyer,robert67@nichols.com,United Kingdom,Healthcare,Solo,Free,10/26/2023,Organic Search
CUST03151,Smith LLC,Christopher Chavez,bmartinez@cooper.info,UAE,Consulting,,Free,4/6/2022,Social Media
CUST03152,Singh-Santos,Joe Cooper,ashley79@ward.com,United States,Legal,Enterprise (200+),Business,5/9/2022,Organic Search
CUST03153,Hunter-Lowe,Jay Simpson,gina73@burke.org,United States,Consulting,Solo,Business,3/16/2022,Partner
CUST03154,Vaughn Ltd,Rose Elliott,wharmon@melton-smith.com,United States,Finance,Solo,Pro,9/20/2022,Organic Search
CUST03155,"Hoffman, Morris and Brown",Amanda Tran,obird@figueroa.com,United States,Design,Small (2-10),Business,5/21/2024,Organic Search
CUST03156,Bates-Jones,Stacy Palmer,kevinking@hall.com,Singapore,Marketing,Medium (11-50),Pro,3/22/2023,Social Media
CUST03157,"Fleming, Johnson and Gonzalez",Tina Gomez,gravesdenise@brown-richards.com,Brazil,Real Estate,Solo,Free,12/3/2022,Referral
CUST03158,Gonzalez-Gomez,Denise Ortiz,xbryan@white-mayo.com,India,Design,Medium (11-50),Free,12/20/2023,Organic Search
CUST03159,Smith-Flores,Stephen Villanueva,ksingh@evans.com,Australia,Finance,Medium (11-50),Pro,1/17/2023,Referral
CUST03160,Smith Inc,Heather Coleman,michael91@owens-tate.com,India,HR & Recruiting,Enterprise (200+),Business,9/19/2022,Paid Ads
CUST03161,Castro-Castaneda,Karen Harper,MARILYN76@SANDERS.COM,United States,Media,Medium (11-50),Pro,10/31/2022,Paid Ads
CUST03162,Anderson LLC,Andrew Oneill,william33@vaughn.com,Brazil,Healthcare,,Free,1/25/2023,Referral
CUST03163,Collins Group,Sarah Webb,wvelasquez@blankenship.com,India,Finance,Large (51-200),Business,8/28/2024,Paid Ads
CUST03164,Hicks LLC,Jaime Swanson,uhurley@tate-lee.com,United States,Technology,Small (2-10),Pro,9/22/2022,Social Media
CUST03165,Davidson-Lewis,Jason Green,chandleramanda@garner.com,United States,Technology,Solo,Business,3/24/2024,Direct
CUST03166,Marquez Group,Sandy Wagner,ftrujillo@edwards.com,United Kingdom,Legal,Small (2-10),Business,1/19/2023,Paid Ads
CUST03167,Howard PLC,Isaiah Smith,hollowayhunter@castro.net,United Kingdom,Consulting,Solo,Pro,2/14/2023,Social Media
CUST03168,Shaw PLC,Caitlin Lara,andrew71@pearson.com,United Kingdom,Legal,Large (51-200),Pro,7/24/2022,Direct
CUST03169,"Cannon, Jimenez and Everett",Sandra Davis,wpeterson@castaneda-rodriguez.com,India,HR & Recruiting,Enterprise (200+),Pro,1/10/2023,Partner
CUST03170,Roberts Group,Tim Robinson,moniquewilliams@duncan.com,Australia,Finance,Small (2-10),Free,6/21/2023,Referral
CUST03171,"Shields, Butler and Davis",Cristina Edwards,turnerjamie@cooper.info,Singapore,Finance,Solo,Free,6/25/2024,Partner
CUST03172,Arellano and Sons,Joe Nicholson,claytiffany@brown.org,United States,Technology,Solo,Pro,11/9/2022,Partner
CUST03173,Anderson LLC,Garrett Moore,camachocraig@brewer-black.biz,Singapore,Education,Small (2-10),Business,8/6/2022,Direct
CUST03174,Schwartz-Wood,Philip Noble,bryantmichael@gordon-bell.info,India,Consulting,Medium (11-50),Pro,11/12/2022,Paid Ads
CUST03175,Morales Group,Michele Shelton,vjordan@contreras.com,United Kingdom,Real Estate,Small (2-10),Business,12/26/2023,Referral
CUST03176,"Maddox, Brown and Underwood",Teresa Perry,ezamora@merritt.info,United Kingdom,HR & Recruiting,Solo,Free,3/9/2023,Partner
CUST03177,Good-Lucas,Ian Brown,lindsey00@barrera.com,France,Marketing,Small (2-10),Business,9/7/2024,Direct
CUST03178,"Rodriguez, Dixon and Collins",Jose Johnson,raymond53@peters-ramirez.com,United States,Marketing,Medium (11-50),Pro,4/24/2022,Paid Ads
CUST03179,Simmons-Campos,Megan Shaw,wrightjacob@thompson.net,Canada,Healthcare,Small (2-10),Business,1/13/2022,Organic Search
CUST03180,Martin LLC,Christina Short,donaldsonshaun@moore.net,United States,E-commerce,Large (51-200),Pro,10/26/2023,Partner
CUST03181,"Snow, Thomas and Santana",Michele Gibson,david29@livingston.info,Canada,Real Estate,Small (2-10),Free,4/28/2022,Partner
CUST03182,"Carroll, Hunter and Mitchell",Robert Johnson,ogallagher@allen.org,Germany,Healthcare,,Free,8/27/2024,Social Media
CUST03183,"Stone, Cunningham and Schmidt",Carlos Conley,stephanie15@mullen-smith.com,United Kingdom,Consulting,Small (2-10),Free,4/3/2022,Partner
CUST03184,Hoffman-Page,Dawn Johnson,lauren33@ramirez.com,United Kingdom,Marketing,Small (2-10),Pro,5/18/2022,Organic Search
CUST03185,King-Mcdowell,Lauren Clark,ymiller@duncan-hickman.com,United Kingdom,HR & Recruiting,Small (2-10),Pro,12/2/2023,Organic Search
CUST03186,Frost-Manning,Courtney Mora,mitchellmegan@carter-clark.net,Australia,Legal,Small (2-10),Free,2/9/2024,Social Media
CUST03187,Copeland Ltd,Larry Riley,kristinewatson@johnson-gill.com,Netherlands,Consulting,Solo,Business,1/3/2024,Organic Search
CUST03188,Payne Inc,Mr. Terry Zavala,zolsen@wilkins.com,United States,Marketing,Enterprise (200+),Business,6/4/2023,Partner
CUST03189,Martin-Chapman,Jeremy Fuller MD,porterfrank@hodge-grant.com,United States,Healthcare,Medium (11-50),Free,10/13/2024,Organic Search
CUST03190,"Snow, Ramirez and Miller",Monica Young,courtney92@cunningham-ward.com,Australia,Real Estate,Large (51-200),Pro,2/18/2023,Direct
CUST03191,"Brewer, Olson and Conley",Michelle Donaldson,thomasbrown@nelson.info,United Kingdom,Finance,Medium (11-50),Pro,7/18/2024,Organic Search
CUST03192,Ross PLC,William Sherman,ljackson@johnson.biz,Canada,Real Estate,Large (51-200),Business,12/4/2022,Paid Ads
CUST03193,Flores-Shea,Andrea Dougherty,kwhitaker@valdez.com,Canada,Media,Small (2-10),Pro,9/28/2022,Referral
CUST03194,Ruiz LLC,Patrick Wilkins,angelawood@sanchez.com,Germany,HR & Recruiting,Small (2-10),Free,8/31/2024,Paid Ads
CUST03195,Patterson-Sexton,April Kelley,gerald74@keller.com,United States,E-commerce,Medium (11-50),Pro,9/25/2023,Referral
CUST03196,Hunter PLC,James Roberts,aaronscott@soto.com,United States,Real Estate,Enterprise (200+),Business,9/25/2023,Paid Ads
CUST03197,Ball and Sons,Alison Williams,zjohnson@morrow.com,United States,Marketing,Solo,Free,4/23/2023,Referral
CUST03198,Jones LLC,Christopher Marquez,markanderson@reyes.org,Singapore,Healthcare,Small (2-10),Free,2/18/2022,Direct
CUST03199,Wood-Perry,Brenda Butler,NRIVERA@WEST.COM,Singapore,Technology,Small (2-10),Free,7/23/2024,Organic Search
CUST03200,Thomas Group,Mark Conner PhD,michael92@cohen.org,Canada,Healthcare,Medium (11-50),Free,10/15/2022,Direct
CUST03201,Saunders LLC,Sandra Moses,pcolon@meza.com,Canada,Media,Small (2-10),Free,6/10/2024,Referral
CUST03202,Alvarado-Weaver,Elizabeth Evans,nancy44@hampton.com,United Kingdom,E-commerce,Small (2-10),Business,7/2/2022,Partner
CUST03203,Grant LLC,Roger Harris,rileyparker@richards.com,United States,Finance,Small (2-10),Free,3/11/2022,Referral
CUST03204,"Massey, Gonzalez and Cook",Shelley Lewis,joshuaneal@wilkerson.info,India,Design,Small (2-10),Free,10/7/2023,Social Media
CUST03205,Powers Inc,Anthony Williams,BROOKEWOODS@BIRD.COM,Australia,Media,Medium (11-50),Business,7/12/2023,Organic Search
CUST03206,Gonzalez Ltd,Morgan King,robintyler@hamilton.org,Brazil,Real Estate,Medium (11-50),Free,8/14/2022,Partner
CUST03207,Jones-Rivera,Bill Barber,greenejames@fisher-mason.info,United States,,Small (2-10),Pro,2/18/2024,Social Media
CUST03208,James-Klein,Gregory Baird,wjackson@cole.biz,United States,Consulting,Small (2-10),Free,1/17/2022,Social Media
CUST03209,Mcmahon-Jordan,Robert Mercado,mendezpam@miles-webb.org,India,Marketing,Small (2-10),Free,4/26/2024,Referral
CUST03210,Payne-Bailey,Angela Martinez,wandamurray@evans.info,Brazil,Real Estate,Medium (11-50),Pro,8/17/2023,Referral
CUST03211,"Spencer, Smith and Gibbs",Justin Greene,kevinnixon@griffin-jackson.com,United Kingdom,Finance,Small (2-10),Pro,3/16/2024,Referral
CUST03212,Leonard-Austin,Tiffany Andrews,cruzlisa@johnson.com,Singapore,Healthcare,Large (51-200),Business,11/8/2023,Referral
CUST03213,Ford-Morrison,Richard Evans,hwhite@smith.com,Singapore,Marketing,Large (51-200),Pro,6/12/2023,Direct
CUST03214,Morris-Smith,Krista Long,larry35@carr.info,Singapore,Healthcare,Small (2-10),Pro,5/16/2023,Referral
CUST03215,Lyons-Liu,Cody Figueroa,bradley23@young-ellis.biz,United States,E-commerce,Medium (11-50),Free,7/12/2024,Referral
CUST03216,"Johnson, Hernandez and Barber",Mark Jones,nicholashoward@stuart.biz,Australia,Legal,Medium (11-50),Pro,2/5/2022,Paid Ads
CUST03217,Ford-Thompson,Eric Franco,romerochristopher@wilcox.com,United States,Consulting,Medium (11-50),Pro,10/27/2022,Direct
CUST03218,Brown-Holmes,Margaret Foley,charlesestrada@davis-patel.com,India,Legal,Small (2-10),Pro,9/3/2024,Partner
CUST03219,Robinson Group,Katie Brooks,dprince@cooper-bailey.com,United States,Real Estate,Solo,Business,7/7/2023,Social Media
CUST03220,Pruitt-Stevens,Jose Vega,jenniferwhite@lewis.com,United States,Technology,Solo,Business,9/22/2022,Social Media
CUST03221,Moore-Hancock,Marie Montgomery,michaelperez@cunningham-sutton.net,United Kingdom,Healthcare,Large (51-200),Business,11/1/2023,Social Media
CUST03222,Hurst-Ramirez,Heather Mccoy,toddwiggins@henson.org,United Kingdom,Consulting,Large (51-200),Free,1/29/2024,Organic Search
CUST03223,Palmer and Sons,Shannon Sutton,dylanhudson@baker.com,United Kingdom,E-commerce,Medium (11-50),Business,3/29/2022,Organic Search
CUST03224,Christian LLC,Catherine Flores,josephnelson@trujillo-boyd.com,India,Technology,Small (2-10),Free,10/31/2022,Paid Ads
CUST03225,Peterson and Sons,Andrew Fuentes,fgraham@reynolds.com,United States,Media,Large (51-200),Pro,12/30/2023,Social Media
CUST03226,Lee Group,Jane Alexander,mharris@harvey-rice.com,Australia,Real Estate,Medium (11-50),Free,12/31/2023,Referral
CUST03227,"Alvarez, Nunez and Fritz",Amanda Mitchell,wmatthews@huang.com,Pakistan,Marketing,Medium (11-50),Free,8/23/2024,Direct
CUST03228,Green LLC,Mr. Philip Myers,iross@cannon.info,UAE,Healthcare,Small (2-10),Free,3/24/2023,Paid Ads
CUST03229,Gonzales LLC,William Green,gregoryshepherd@lozano-ramirez.com,India,Marketing,Small (2-10),Free,6/16/2023,Paid Ads
CUST03230,"Ramsey, Anderson and Morton",James Sellers,evan34@nelson.com,United States,Finance,Small (2-10),Business,1/30/2024,Social Media
CUST03231,Franco-Miller,Jason Le,lynnlowery@page.info,UAE,Finance,Medium (11-50),Free,11/19/2022,Paid Ads
CUST03232,Perry Group,Kimberly Rogers,james24@smith.biz,Canada,HR & Recruiting,Solo,Free,9/27/2023,Organic Search
CUST03233,Williamson-Holmes,Teresa Brooks,michael50@aguilar.com,United Kingdom,E-commerce,Medium (11-50),Pro,2/8/2022,Direct
CUST03234,Cooper Inc,Shane Wiggins,mccartymatthew@turner.com,Singapore,Legal,Medium (11-50),Free,3/22/2024,Partner
CUST03235,Sherman-Downs,James Thompson,pobrien@boyle.biz,India,Healthcare,Large (51-200),Pro,10/5/2023,Direct
CUST03236,Stokes-Foster,Kelly Patterson,bethany20@zuniga-martinez.com,United States,HR & Recruiting,Large (51-200),Business,4/13/2022,Social Media
CUST03237,Ferrell-Barnes,Mason Wilson,stephenchung@graves.com,United States,Healthcare,Small (2-10),Business,8/9/2023,Paid Ads
CUST03238,"Hunt, Smith and Bennett",Philip Nielsen,robertflynn@cox.com,United States,Education,Small (2-10),Pro,10/15/2023,Organic Search
CUST03239,"Parks, Robinson and Sullivan",Jessica Rodriguez,etaylor@lynch.com,United States,E-commerce,,Business,12/1/2022,Social Media
CUST03240,Gibbs-Estes,Anne Pugh,kimberlyrichmond@wood.com,United States,,Large (51-200),Pro,11/24/2023,Paid Ads
CUST03241,Harris LLC,Cynthia Kennedy,ptorres@brewer.info,Germany,Consulting,Small (2-10),Free,11/10/2022,Referral
CUST03242,Mills-Cook,Yvonne Martinez,KELLERPAMELA@MCGEE-KELLY.COM,Australia,Technology,Solo,Free,4/1/2024,Paid Ads
CUST03243,Fox-Salazar,Kathy Townsend,brucelaura@taylor.org,United States,Marketing,Small (2-10),Pro,2/14/2022,Partner
CUST03244,Jackson-Bell,Kevin Charles,jessicapage@jenkins.net,India,Technology,Small (2-10),Pro,9/9/2022,Social Media
CUST03245,Gonzalez-Green,Morgan Allen,dillonsmith@chambers.net,United States,Education,Small (2-10),Pro,5/24/2024,Paid Ads
CUST03246,Howard-Hill,Jack Fitzgerald,lukesimpson@armstrong.com,United States,Marketing,Medium (11-50),Free,4/27/2022,Paid Ads
CUST03247,Taylor and Sons,Joshua Brown,lauren18@davis-wilson.com,India,Media,Medium (11-50),Free,4/18/2023,Paid Ads
CUST03248,Castillo Group,Mark Barnes,cochranrobert@buchanan-roberts.com,United States,Consulting,Small (2-10),Business,4/27/2023,Organic Search
CUST03249,Todd Ltd,Timothy Hines,hicksbreanna@mills-stevenson.info,Australia,Real Estate,Small (2-10),Business,9/18/2022,Partner
CUST03250,Allen Inc,Tara Dunn,david36@banks-johnston.org,United States,HR & Recruiting,Medium (11-50),Business,2/3/2022,Paid Ads
CUST03251,Montes Group,Christina Greer,marksmichael@lowe.biz,United States,Design,Small (2-10),Free,8/23/2023,Social Media
CUST03252,"Richardson, Shaw and Johnson",Shannon Medina MD,pbuck@quinn.com,Germany,Marketing,Medium (11-50),Pro,6/15/2023,Social Media
CUST03253,Guzman LLC,John Sanchez,julia98@mcgee.info,United Kingdom,Real Estate,Small (2-10),Free,10/11/2024,Paid Ads
CUST03254,"Coffey, Lee and Gordon",John Stephens,wsolis@murphy.info,United States,Legal,Small (2-10),Pro,6/25/2023,Social Media
CUST03255,"Chan, Miller and Pearson",Christopher Lee,jordandon@pearson.com,Singapore,Legal,Small (2-10),Free,11/12/2022,Organic Search
CUST03256,Gilbert-King,Scott Elliott,ujones@king-gutierrez.biz,United States,Real Estate,Medium (11-50),Business,1/4/2023,Partner
CUST03257,"Wilson, Irwin and Stanley",Richard Graham,stevenlindsey@orr.net,United Kingdom,Healthcare,Large (51-200),Business,12/4/2023,Partner
CUST03258,Smith Ltd,Morgan Cameron MD,ljenkins@rosario-jackson.net,UAE,Media,Small (2-10),Pro,10/29/2022,Direct
CUST03259,"Rowe, Lang and Campbell",Deanna Lopez,margaretturner@smith.info,Singapore,Technology,Solo,Free,6/6/2022,Organic Search
CUST03260,"Hill, Zavala and Hayes",Jessica Washington,nruiz@reynolds.com,Pakistan,Design,Solo,Pro,7/26/2024,Direct
CUST03261,Oconnor-Jones,Sarah Johnson,johnlambert@travis.net,Netherlands,Marketing,Medium (11-50),Free,5/1/2024,Social Media
